drug_name,side_effect,gender_specific,severity,age_group,frequency_in_females,category,risk_level,requires_monitoring,safer_alternative,pregnancy_risk,breastfeeding_risk
Corticosteroids,increased_appetite,General,Moderate,60+,Common,Immunosuppressant,Higher,No,Biologics or lower doses,Unknown,Unknown
Corticosteroids,osteoporosis_risk,Female_Specific,Moderate,60+,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Moderate,60+,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,cushingoid_features,Female_Specific,Moderate,60+,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,weight_gain,General,Severe,60+,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,mood_changes,General,Severe,60+,Common,Immunosuppressant,Higher,No,Biologics or lower doses,High,Medium
Corticosteroids,increased_appetite,General,Severe,60+,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Medium,Unknown
Corticosteroids,osteoporosis_risk,Female_Specific,Severe,60+,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,menstrual_irregularities,Female_Specific,Severe,60+,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,cushingoid_features,Female_Specific,Severe,60+,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
